"participant_ID","gender","age","bothered_about_poor_IQ","student"
"c2b57827-2031-43cc-b783-c3505930f49c","male",20,"annoyed",TRUE
"cc426c83-c6e0-4aa6-8cae-1d1d6dda6db6","female",37,"very annoyed",FALSE
"cd65b2be-de31-49a6-b393-b20a54377560","female",35,"very annoyed",FALSE
"cde8df95-fde3-44e0-bf9c-e2b0855695d0","female",21,"slightly annoyed",TRUE
"d03fcffc-6084-474a-8914-49f8950dd2f6","female",54,"very annoyed",FALSE
"d2d9122b-3db1-4bf2-8fba-2bd056d750aa","male",50,"very annoyed",FALSE
"d3ccb49f-b860-4989-9837-0f652227c26e","female",23,"very annoyed",FALSE
"e055098e-4983-4223-8cba-41f7112ef42e","female",29,"annoyed",FALSE
"e384268e-47ed-40ea-a6dc-12e549114e23","male",21,"not annoyed",TRUE
"e72c33f9-63e0-4ee0-b37e-43f2079beb0a","male",35,"very annoyed",FALSE
"efc15145-ae37-495d-a818-d1c0a03b78ed","male",45,"slightly annoyed",FALSE
"4e90bf18-81f8-457b-a82b-5bdc45a78d3a","female",24,"annoyed",FALSE
"8da1ce2b-23ba-4295-8fc5-0242e8699053","female",24,"very annoyed",FALSE
"b71cf0fe-652e-41c2-862a-311b6cd24da0","female",37,"slightly annoyed",FALSE
"eff53517-9812-4694-8fff-d06e437366de","male",39,"very annoyed",FALSE
"2e9c58d3-7c95-4d28-b54c-f880442297af","male",23,"very annoyed",FALSE
"32df7883-ed7d-4a7b-942b-c2fc507823ff","female",36,"annoyed",FALSE
"f592e16c-8aa5-45aa-9a46-d613345c2833","female",25,"annoyed",FALSE
"03c76f9b-45a8-46e2-9bb4-f4fcdf5233bc","female",28,"annoyed",FALSE
"46cfec76-63a4-4ed7-a1fd-f24ff29951f9","male",44,"annoyed",FALSE
"5e9d414b-d01f-497c-bb9c-6d0a60a82960","male",35,"annoyed",FALSE
"dda252b4-4b4e-4407-b312-177c0c0bba01","female",29,"very annoyed",FALSE
"09707c38-7485-480d-b15b-6a30bd48b42c","male",30,"slightly annoyed",FALSE
"4479c750-44ac-44e6-b5b1-d447f14ed09c","male",26,"very annoyed",FALSE
"81612288-b16e-43ac-9511-cd66a264db6b","male",28,"very annoyed",FALSE
"0f764748-655e-4880-9189-30e842f3fc28","male",27,"very annoyed",FALSE
"5a19b8fe-7ec5-4d04-b32a-c72f972db3cd","female",33,"annoyed",FALSE
"72d2a073-939d-45e2-b9be-950b69a3b91c","female",25,"slightly annoyed",FALSE
"8bda3609-40bb-4b85-af54-6f8c8554ac80","female",43,"annoyed",FALSE
"9d91b140-ab84-4d60-96e5-555e386bb2ad","female",26,"very annoyed",FALSE
"bb3a77a3-9f29-4ea6-ba2d-f842599aae30","male",29,"annoyed",FALSE
"ce8053ff-98b0-472f-94b6-66f0e457565b","male",29,"very annoyed",FALSE
"f2ef66ad-42ab-4bc1-ba1c-1f097eb2d449","female",28,"very annoyed",FALSE
"fa81198a-3c6e-48cc-908e-128642878ee8","female",25,"annoyed",FALSE
"1d66d9fb-dbc9-4d58-84c1-3f843c634c14","male",43,"very annoyed",FALSE
"401f8b2b-12e6-4476-8543-859a853c3cfc","male",20,"very annoyed",TRUE
"46c9603c-201e-4cf8-8432-a9d738f9a80a","male",47,"very annoyed",FALSE
"5e8c3a3d-e35b-4069-8008-18706b23fa70","female",65,"very annoyed",FALSE
"7c54c8aa-cf89-43da-9830-5a98491bb898","male",42,"slightly annoyed",FALSE
"7d6849d7-2a8d-4756-ae7e-6f991bab4b36","female",29,"very annoyed",FALSE
"83fedfe9-e377-487a-ac27-4cf8ea283378","female",28,"very annoyed",FALSE
"88f9a9d3-e1d6-4580-bb1f-150159985390","female",47,"very annoyed",FALSE
"8b861f71-bf38-4c0b-81a6-567d48277c90","male",46,"annoyed",FALSE
"dbad603d-99b2-49a5-8f5a-dce0dfa089c4","male",32,"very annoyed",FALSE
"ddd32560-ca39-4155-a6d9-2231ad16e74f","male",37,"slightly annoyed",FALSE
"e5a07988-68df-4063-a14d-9e25f0c40c3f","female",34,"very annoyed",FALSE
"e8e08b4c-a669-4f63-a137-a3cbcdc343b7","male",40,"slightly annoyed",FALSE
"f966c616-8c2b-4568-aff7-2a82bf6a0490","female",23,"annoyed",FALSE
"fddf9280-0702-4fbb-b85c-c6a45e49a328","male",26,"I can't say",FALSE
"01a94da5-5453-4480-8ee5-a8e05502f0d3","female",49,"slightly annoyed",FALSE
"0ed40f47-dd94-4b81-997f-dc5080bbf732","male",32,"annoyed",FALSE
"1e0f1fba-cede-4d06-b920-793de2e49b73","male",24,"very annoyed",FALSE
"279759b4-eb00-4294-9b76-854c010ce541","female",35,"very annoyed",FALSE
"4395df9d-48a1-4fe7-a30c-417202403ead","female",33,"annoyed",FALSE
"4a627d47-a281-404d-9dbd-2f4492536b4c","male",36,"annoyed",FALSE
"567a75e0-4790-455f-a1b7-94b15982b786","female",30,"annoyed",FALSE
"59092ec4-c82a-42f4-a192-1e66c1513772","male",49,"very annoyed",FALSE
"5e2dfc88-91ee-4ed2-a007-5065f510f344","male",35,"very annoyed",FALSE
"5f7308e4-6c38-42d9-b18f-6e0837e2d20f","male",35,"not annoyed",FALSE
"671bf768-9136-4a2b-a2c2-b2ab0c0bdfe0","female",33,"very annoyed",FALSE
"7c1fea9d-341e-428b-9e97-81fcb077fbc1","male",41,"not annoyed",FALSE
"80cb3415-3e16-4bf0-869a-c401ff9d0a23","male",25,"annoyed",FALSE
"820afe58-e86b-4842-bc3b-e0d07633d9f9","female",26,"very annoyed",FALSE
"875f698b-e253-43f7-bdce-3808432078ef","female",34,"very annoyed",FALSE
"9ea267f8-6cbb-478f-aae3-d78c271948ef","female",30,"very annoyed",FALSE
"a1947319-3b50-414e-b1dc-f5314e402cf6","female",51,"very annoyed",FALSE
"b448cc40-68d9-4848-9abe-d057e1a0b8bd","male",26,"slightly annoyed",FALSE
"c252e3e7-f549-444a-9a32-64d7ba0453aa","male",43,"very annoyed",FALSE
"d258b4c9-f0d7-4b57-b7fb-4b5c83bc2ce2","male",42,"annoyed",FALSE
"e7d263ec-9f42-4e0a-bcff-4b19d0f7e25f","female",32,"very annoyed",FALSE
"1794cfb1-4bf3-425b-bfdc-623cac707a35","female",47,"very annoyed",FALSE
"5d4efcb2-1a25-4401-b046-82746cff7d74","female",30,"annoyed",FALSE
"5eea721e-b6e9-407f-a3e1-38010fdbbb98","female",51,"annoyed",FALSE
"6a0712fe-6ea6-49ee-b7bc-3588a3293e26","female",29,"very annoyed",FALSE
"7b971e72-9f7c-4678-ad12-b9ff305b0c79","male",38,"annoyed",FALSE
"a49497b0-ad78-4de4-bdf8-06d563b6045e","male",33,"slightly annoyed",FALSE
"aad56436-d1f6-44af-aa51-292b5bbefc64","female",34,"very annoyed",FALSE
"c3dab61a-edba-4403-a85b-8a490495c7c8","female",29,"very annoyed",FALSE
"f6dbc6be-6ede-4354-ab38-e32abe7d61bf","male",49,"annoyed",FALSE
"fa550ddb-43c6-4af0-a840-431681ce30b2","female",26,"very annoyed",FALSE
"fefd8d16-edc2-4b06-8f3a-f88690a1cab8","male",21,"annoyed",TRUE
"108003d3-9ad8-431a-bb45-b9dd9c050fe4","female",46,"annoyed",FALSE
"27d61c70-bf37-4b49-8cf9-47e869ebaf73","female",33,"I can't say",FALSE
"44518bf0-c889-4f54-8e96-b23838e33c98","male",35,"annoyed",FALSE
"7ee2bc02-fbf7-4d1e-b9fb-e55561f923f1","male",69,"annoyed",FALSE
"997451e0-6ad4-41c5-a58f-1226c5b313fd","male",67,"very annoyed",FALSE
"c682c867-fe65-4d06-b200-ad81b3e3aae6","female",28,"annoyed",FALSE
"0f288366-aa4d-4aeb-85fc-c4823d4c165f","female",29,"very annoyed",FALSE
"2e003c37-e966-445b-8d34-58ba202df47b","male",39,"slightly annoyed",FALSE
"4b42860b-4876-4ea1-b39e-4e3959f531f4","female",28,"very annoyed",FALSE
"5d80cda2-e846-4a48-a9ab-9343d301fd7d","female",48,"slightly annoyed",FALSE
"7b70d27c-b1d2-414d-ac70-a7cab6d3f65e","female",50,"annoyed",FALSE
"ab0284a7-6daa-43da-bcd5-a532edd89b23","male",42,"very annoyed",FALSE
"b1ba0c41-eb9b-4bce-ad1c-79cec4bdad21","male",34,"very annoyed",FALSE
"b45ceedc-e2f1-4e7e-83f1-1540f8a88a84","male",29,"very annoyed",FALSE
"bcdb97d1-a520-4278-8d5a-b32a63d9da27","female",29,"very annoyed",FALSE
"bd339191-2de3-4641-bdc2-e852df7b71ca","female",35,"I can't say",FALSE
"bfb15ee5-b1c4-4227-9f82-2bd6eeee2f04","male",34,"annoyed",FALSE
"c5961e40-65d4-4a68-a706-ddcb4eab1715","male",34,"very annoyed",FALSE
"dfdec389-2f1e-42fa-b220-ed1af8776523","male",34,"very annoyed",FALSE
"6695ec5f-96d4-4432-ba4e-f4b5d75d4e9d","female",23,"slightly annoyed",FALSE
"854d1e50-0f66-4bca-b082-441e7abe316b","male",35,"not annoyed",FALSE
"a2bd06e4-5805-4c23-9ccd-90a53c75ccb2","female",26,"annoyed",FALSE
"a75b5d16-e7dc-4190-9bb2-69b3e59fd9c9","male",30,"annoyed",FALSE
"bef5cd19-ad76-4182-ab6a-9df6136b644d","male",30,"annoyed",FALSE
"cec762f9-3015-4797-be98-002d0421a799","female",25,"annoyed",FALSE
"f4b769a8-55ab-4dfe-a0ae-ef9e6926d683","female",26,"slightly annoyed",FALSE
"a50c5907-bc61-49b3-b950-18de68d5591e","male",31,"not annoyed",FALSE
"4850f2b1-c875-4229-a86f-ee6f8afeefad","male",35,"annoyed",FALSE
"468f3cc5-a11b-445d-bf6c-e6314cc7cd0d","male",27,"very annoyed",FALSE
"f7ee5153-25e2-4047-b2bd-bb967a5533c1","female",43,"slightly annoyed",FALSE
"9950135e-d2d6-46bf-a4e9-9c34385fc165","male",63,"annoyed",FALSE
"ffcdc740-c4d7-4bbe-86c4-c569587abdfe","female",28,"annoyed",FALSE
"9b965bdb-9ab8-4849-bb8d-ebb02d3503a4","female",26,"annoyed",FALSE
"b40c4778-fece-4e87-9a79-a1c1154eab16","female",28,"very annoyed",FALSE
